pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,val
127,104,2,3,4,2,4,3,15,3,2,0
127,104,2,3,4,2,4,3,15,3,2,0
127,116,2,3,3,2,3,3,15,3,2,0
127,116,2,3,3,2,3,3,15,3,2,0
127,116,2,3,3,2,3,3,15,3,2,0
127,116,2,3,3,2,3,3,15,3,2,0
127,116,2,3,3,2,3,3,15,3,2,0
127,117,2,3,3,2,5,3,15,3,2,0
127,117,2,3,3,2,5,3,15,3,2,0
127,117,2,3,3,2,5,3,15,3,2,0
127,122,2,3,5,2,3,3,15,3,2,0
127,122,2,3,5,2,3,3,15,3,2,0
127,122,2,3,5,2,3,3,15,3,2,0
127,122,2,3,5,2,3,3,15,3,2,0
127,122,2,3,5,2,3,3,15,3,2,0
127,123,2,3,5,2,5,3,15,3,2,0
127,123,2,3,5,2,5,3,15,3,2,0
127,123,2,3,5,2,5,3,15,3,2,0
127,127,2,3,2,2,3,2,15,3,3,0
127,127,2,3,2,2,3,2,15,3,3,0
127,127,2,3,2,2,3,2,15,3,3,0
127,127,2,3,2,2,3,2,15,3,3,0
127,127,2,3,2,2,3,2,15,3,3,0
127,127,2,3,2,2,3,2,15,3,3,0
127,127,2,3,2,2,3,2,15,3,3,0
128,4,2,3,2,2,3,2,17,3,0,0
128,12,2,3,3,2,3,3,17,3,0,0
128,25,2,3,2,2,3,2,17,3,1,0
128,25,2,3,2,2,3,2,17,3,1,0
128,25,2,3,2,2,3,2,17,3,1,0
128,26,2,3,2,2,5,2,17,3,1,0
128,27,2,3,2,2,4,3,17,3,1,0
128,28,2,3,2,2,5,4,17,3,1,0
128,45,2,3,4,2,3,2,17,3,1,0
128,45,2,3,4,2,3,2,17,3,1,0
128,45,2,3,4,2,3,2,17,3,1,0
128,46,2,3,4,2,5,2,17,3,1,0
128,47,2,3,4,2,4,3,17,3,1,0
128,48,2,3,4,2,5,4,17,3,1,0
128,62,2,3,3,2,5,3,17,3,1,0
128,64,2,3,5,2,5,3,17,3,1,0
128,84,2,3,2,2,3,2,17,3,2,0
128,84,2,3,2,2,3,2,17,3,2,0
128,84,2,3,2,2,3,2,17,3,2,0
128,84,2,3,2,2,3,2,17,3,2,0
128,84,2,3,2,2,3,2,17,3,2,0
128,85,2,3,2,2,5,2,17,3,2,0
128,85,2,3,2,2,5,2,17,3,2,0
128,85,2,3,2,2,5,2,17,3,2,0
128,86,2,3,2,2,4,3,17,3,2,0
128,86,2,3,2,2,4,3,17,3,2,0
128,86,2,3,2,2,4,3,17,3,2,0
128,105,2,3,4,2,3,2,17,3,2,0
128,105,2,3,4,2,3,2,17,3,2,0
128,105,2,3,4,2,3,2,17,3,2,0
128,105,2,3,4,2,3,2,17,3,2,0
128,105,2,3,4,2,3,2,17,3,2,0
128,106,2,3,4,2,5,2,17,3,2,0
128,106,2,3,4,2,5,2,17,3,2,0
128,106,2,3,4,2,5,2,17,3,2,0
128,107,2,3,4,2,4,3,17,3,2,0
128,107,2,3,4,2,4,3,17,3,2,0
128,107,2,3,4,2,4,3,17,3,2,0
128,118,2,3,3,2,3,3,17,3,2,0
128,118,2,3,3,2,3,3,17,3,2,0
128,118,2,3,3,2,3,3,17,3,2,0
128,118,2,3,3,2,3,3,17,3,2,0
128,118,2,3,3,2,3,3,17,3,2,0
128,119,2,3,3,2,5,3,17,3,2,0
128,119,2,3,3,2,5,3,17,3,2,0
128,119,2,3,3,2,5,3,17,3,2,0
128,124,2,3,5,2,3,3,17,3,2,0
128,124,2,3,5,2,3,3,17,3,2,0
128,124,2,3,5,2,3,3,17,3,2,0
128,124,2,3,5,2,3,3,17,3,2,0
128,124,2,3,5,2,3,3,17,3,2,0
128,125,2,3,5,2,5,3,17,3,2,0
128,125,2,3,5,2,5,3,17,3,2,0
128,125,2,3,5,2,5,3,17,3,2,0
128,128,2,3,2,2,3,2,17,3,3,0
128,128,2,3,2,2,3,2,17,3,3,0
128,128,2,3,2,2,3,2,17,3,3,0
128,128,2,3,2,2,3,2,17,3,3,0
128,128,2,3,2,2,3,2,17,3,3,0
128,128,2,3,2,2,3,2,17,3,3,0
128,128,2,3,2,2,3,2,17,3,3,0
129,66,2,3,2,3,2,2,12,3,2,0
129,66,2,3,2,3,2,2,12,3,2,0
129,66,2,3,2,3,2,2,12,3,2,0
129,66,2,3,2,3,2,2,12,3,2,0
129,66,2,3,2,3,2,2,12,3,2,0
129,67,2,3,2,3,4,2,12,3,2,0
129,67,2,3,2,3,4,2,12,3,2,0
129,67,2,3,2,3,4,2,12,3,2,0
129,90,2,3,3,3,3,2,12,3,2,0
129,90,2,3,3,3,3,2,12,3,2,0
129,90,2,3,3,3,3,2,12,3,2,0
129,90,2,3,3,3,3,2,12,3,2,0
129,90,2,3,3,3,3,2,12,3,2,0
129,91,2,3,3,3,5,2,12,3,2,0
129,91,2,3,3,3,5,2,12,3,2,0
129,91,2,3,3,3,5,2,12,3,2,0
129,92,2,3,3,3,4,3,12,3,2,0
129,92,2,3,3,3,4,3,12,3,2,0
129,92,2,3,3,3,4,3,12,3,2,0
129,129,2,3,3,3,3,2,12,3,3,0
129,129,2,3,3,3,3,2,12,3,3,0
129,129,2,3,3,3,3,2,12,3,3,0
129,129,2,3,3,3,3,2,12,3,3,0
129,129,2,3,3,3,3,2,12,3,3,0
129,129,2,3,3,3,3,2,12,3,3,0
129,129,2,3,3,3,3,2,12,3,3,0
130,16,2,3,2,3,4,2,14,3,1,0
130,33,2,3,3,3,3,2,14,3,1,0
130,33,2,3,3,3,3,2,14,3,1,0
130,33,2,3,3,3,3,2,14,3,1,0
130,34,2,3,3,3,5,2,14,3,1,0
130,35,2,3,3,3,4,3,14,3,1,0
130,36,2,3,3,3,5,4,14,3,1,0
130,68,2,3,2,3,2,2,14,3,2,0
130,68,2,3,2,3,2,2,14,3,2,0
130,68,2,3,2,3,2,2,14,3,2,0
130,68,2,3,2,3,2,2,14,3,2,0
130,68,2,3,2,3,2,2,14,3,2,0
130,69,2,3,2,3,4,2,14,3,2,0
130,69,2,3,2,3,4,2,14,3,2,0
130,69,2,3,2,3,4,2,14,3,2,0
130,74,2,3,4,3,2,2,14,3,2,0
130,74,2,3,4,3,2,2,14,3,2,0
130,74,2,3,4,3,2,2,14,3,2,0
130,74,2,3,4,3,2,2,14,3,2,0
130,74,2,3,4,3,2,2,14,3,2,0
130,75,2,3,4,3,4,2,14,3,2,0
130,75,2,3,4,3,4,2,14,3,2,0
130,75,2,3,4,3,4,2,14,3,2,0
130,93,2,3,3,3,3,2,14,3,2,0
130,93,2,3,3,3,3,2,14,3,2,0
130,93,2,3,3,3,3,2,14,3,2,0
130,93,2,3,3,3,3,2,14,3,2,0
130,93,2,3,3,3,3,2,14,3,2,0
130,94,2,3,3,3,5,2,14,3,2,0
130,94,2,3,3,3,5,2,14,3,2,0
130,94,2,3,3,3,5,2,14,3,2,0
130,95,2,3,3,3,4,3,14,3,2,0
130,95,2,3,3,3,4,3,14,3,2,0
130,95,2,3,3,3,4,3,14,3,2,0
130,108,2,3,5,3,3,2,14,3,2,0
130,108,2,3,5,3,3,2,14,3,2,0
130,108,2,3,5,3,3,2,14,3,2,0
130,108,2,3,5,3,3,2,14,3,2,0
130,108,2,3,5,3,3,2,14,3,2,0
130,109,2,3,5,3,5,2,14,3,2,0
130,109,2,3,5,3,5,2,14,3,2,0
130,109,2,3,5,3,5,2,14,3,2,0
130,110,2,3,5,3,4,3,14,3,2,0
130,110,2,3,5,3,4,3,14,3,2,0
130,110,2,3,5,3,4,3,14,3,2,0
130,130,2,3,3,3,3,2,14,3,3,0
130,130,2,3,3,3,3,2,14,3,3,0
130,130,2,3,3,3,3,2,14,3,3,0
130,130,2,3,3,3,3,2,14,3,3,0
130,130,2,3,3,3,3,2,14,3,3,0
130,130,2,3,3,3,3,2,14,3,3,0
130,130,2,3,3,3,3,2,14,3,3,0
131,0,2,3,2,3,2,2,16,3,0,0
131,6,2,3,3,3,3,2,16,3,0,0
131,17,2,3,2,3,4,2,16,3,1,0
131,19,2,3,4,3,4,2,16,3,1,0
131,37,2,3,3,3,3,2,16,3,1,0
131,37,2,3,3,3,3,2,16,3,1,0
131,37,2,3,3,3,3,2,16,3,1,0
131,38,2,3,3,3,5,2,16,3,1,0
131,39,2,3,3,3,4,3,16,3,1,0
131,40,2,3,3,3,5,4,16,3,1,0
131,53,2,3,5,3,3,2,16,3,1,0
131,53,2,3,5,3,3,2,16,3,1,0
131,53,2,3,5,3,3,2,16,3,1,0
131,54,2,3,5,3,5,2,16,3,1,0
131,55,2,3,5,3,4,3,16,3,1,0
131,56,2,3,5,3,5,4,16,3,1,0
131,70,2,3,2,3,2,2,16,3,2,0
131,70,2,3,2,3,2,2,16,3,2,0
131,70,2,3,2,3,2,2,16,3,2,0
131,70,2,3,2,3,2,2,16,3,2,0
131,70,2,3,2,3,2,2,16,3,2,0
131,71,2,3,2,3,4,2,16,3,2,0
131,71,2,3,2,3,4,2,16,3,2,0
131,71,2,3,2,3,4,2,16,3,2,0
131,76,2,3,4,3,2,2,16,3,2,0
131,76,2,3,4,3,2,2,16,3,2,0
131,76,2,3,4,3,2,2,16,3,2,0
131,76,2,3,4,3,2,2,16,3,2,0
131,76,2,3,4,3,2,2,16,3,2,0
131,77,2,3,4,3,4,2,16,3,2,0
131,77,2,3,4,3,4,2,16,3,2,0
131,77,2,3,4,3,4,2,16,3,2,0
